"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"2876","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.833349674,-80.857070581,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16271058
"2877","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.787350544,-80.785607169,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16271061
"2878","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5.5","cm",NA,33.761775813,-80.716367856,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16271016
"2879","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,32.354460947,-80.788718209,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"East Rose Island","public",16370953
"2880","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,35.007943441,-83.087779187,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",16370954
"2881","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,35.8337968,-76.951979795,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Devil's Gut","public",16370955
"2882","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,36.039512333,-77.28076221,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Big Swash","public",16370957
"2883","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,33.929285112,-78.240712291,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Stanley Road Magnolia","public",16370960
"2884","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,33.163643194,-80.01716824,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Lewisfield Plantation","public",16370961
"2885","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,35.065748098,-82.952831168,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Toxaway Game Land - Horsepasture River","public",16370962
"2886","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,33.833473521,-80.83034361,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Congaree Swamp National Monument","public",16370963
"2887","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,36.14121527,-78.93166072,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Little River Uplands; Older hardwood stand along little river. Contacted landowner via Durham county.  Land is under contract for protection with Durham Cty.","public",16370966
"2888","Vitis",NA,"diameter at breast height (1.3 m)","0.5","cm",NA,34.4,-78,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Sledge; go to NE Cape Fear River overlook, facing river, go to right 30m into swamp","public",16370968
"2889","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.955205599,-78.977378175,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"New Hope Creek; South of 15-501 on New Hope Creek floodplain","public",16371071
"2890","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","6.5","cm",NA,33.784125293,-80.726992683,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16371761
"2891","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.968199738,-78.221930234,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Tar River Below Baptist Church Road; N of Tar River Bridge at Jewitt/Baptist Church Rd outside of Bunn, NC","public",16371099
"2892","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35.4,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",16371255
"2893","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,34.940531848,-79.866268624,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pee Dee River Gabbro Slopes; Go to launch area where Hwy 74 crosses the pee Dee River.  Proceed south on fisherman trail on river left about 1/2 mile.","public",16371313
"2894","Vitis","Vitis labrusca","diameter at breast height (1.3 m)","3.75","cm",NA,35.075735873,-79.909173259,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pee Dee River Gabbro Slopes","public",16371329
"2895","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,34.8464439,-77.131354631,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Holston Creek Natural Area - Croatan National Forest; Tributary of Holston Creek.  Hike in 50 meters on East of Creek","public",16371340
"2896","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.27","cm",NA,35.981539801,-79.036639606,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Duke Forest - Korstian Division","public",16371625
"2897","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.833349674,-80.857070581,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16371772
"2898","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.801974139,-80.792679268,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16446638
"2899","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35,-77.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Croatan NF - Island Creek","public",16471374
"2900","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,35.374595613,-82.938170072,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",16471376
"2901","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,34.996680346,-83.114571234,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",16471377
"2902","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,35.417309375,-82.220546556,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cain Creek Mountain","public",16471378
"2903","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35,-83,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Coon Branch Natural Area","public",16471379
"2904","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","7.5","cm",NA,35.4,-84,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",16471381
"2905","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,34.691595897,-76.875627805,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bogue Banks","public",16471382
"2906","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,36.045246763,-77.290596099,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Big Swash","public",16471384
"2907","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","1.75","cm",NA,35.375163699,-83.958446252,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",16471385
"2908","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,36.082737048,-77.145221347,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Roquist Pocosin","public",16471386
"2909","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,34.429937552,-77.873360845,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rocky Point","public",16471387
"2910","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,32.272718051,-80.756936332,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pinckney Island NWR - White Point","public",16471389
"2911","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,34.98234323,-82.84398911,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Wadakoe Mountain","public",16471390
"2912","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,35.64180137,-78.74360799,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Middle Creek Bluffs; Area chosen since listed as Significant Natural Area for Wake County (Natural Heritage).  Bottomland hardwood forest.","public",16471392
"2913","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,36.3899291,-75.83420425,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Currituck NWR - Currituck Banks; Large red maple swamp along boardwalk in estuarine preserve.","public",16471393
"2914","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,35.9643028,-77.18801459,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Broadneck Swamp; levee/ridge, transect 17","public",16471395
"2915","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","1.75","cm",NA,34.97941117,-82.84351811,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Wadakoe Mountain; Grassy sedge understory below open QUMO mafis spp. like Ptelea and Philadelphus","public",16471397
"2916","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","7.5","cm",NA,34.481212296,-78.17362808,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Colvin's Creek -- Black River","public",16471398
"2917","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.559341343,-79.050071899,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Lick Creek; Lick Creek Floodplain","public",16471505
"2918","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,34.696759075,-76.697565108,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fort Macon State Park; See Map on Datasheet","public",16471733
"2919","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.27","cm",NA,36,-78.6483,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Falls Lake State Recreation Area; 38M PIVI 32 M PITA RD TO WELLS PROPERTY WAKE FOREST","public",16472042
"2920","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5","cm",NA,33.823221934,-80.826375381,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16561906
"2921","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,38.5394388888889,-78.4125777777778,NA,NA,"Dean Walton",NA,"United States",NA,"Upper Rose River","public",16570763
"2922","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.834570863,-80.864189647,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16570448
"2923","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,36.161015387,-77.280169308,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Buzzard Point","public",16570942
"2924","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","12.5","cm",NA,35.396550847,-83.997533248,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",16570943
"2925","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","1.75","cm",NA,33.935242795,-79.480469308,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pee Dee River Bluffs","public",16570944
"2926","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","0.5","cm",NA,36.458947249,-81.333452442,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"New River","public",16570946
"2927","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,36.079525803,-75.734519793,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Kitty Hawk Woods","public",16570947
"2928","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.361150997,-80.089949677,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Morrow Mountain State Park","public",16570948
"2929","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,35.947521372,-77.088768625,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Company Swamp","public",16570950
"2930","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,33.197597564,-80.332979375,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Beidler Forest - Mallard Lake","public",16570952
"2931","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,34.965390856,-82.844704683,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Peach Orchard Branch","public",16570953
"2932","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,33.813299733,-80.791025735,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Congaree Swamp National Monument","public",16570954
"2933","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.304585667,-81.089745894,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Catawba River - Redlair Tract","public",16570955
"2934","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,34.597319454,-78.248903704,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Black River, IP Easement","public",16570956
"2935","Vitis",NA,"diameter at breast height (1.3 m)","7.5","cm",NA,32.350169362,-80.790194791,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rose Island","public",16570957
"2936","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","3.75","cm",NA,35.719739641,-79.388577264,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rocky River","public",16571045
"2937","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,34.601851561,-78.518835818,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bladen Lakes State Forest - Sugarloaf Springs; Bluff above Sugarloaf Springs along the Cape Fear River.  On slope above the seeps.","public",16571228
"2938","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.761775813,-80.716367856,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16571739
"2939","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4.5","cm",NA,33.813880566,-80.79858886,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16571744
"2940","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.802454085,-80.749993482,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16633928
"2941","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.775441002,-80.799385465,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16635867
"2942","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","5","cm",NA,33.818456343,-80.830447921,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16637302
"2943","Vitis",NA,"diameter at breast height (1.3 m)","0.5","cm",NA,34.447055404,-77.869540513,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rocky Point","public",16671299
"2944","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.805134473,-80.839055785,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",16671020
"2945","Vitis",NA,"diameter at breast height (1.3 m)","3.75","cm",NA,33.787350544,-80.785607169,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Congaree Swamp National Monument","public",16671353
"2946","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,35.36639265,-83.955925423,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",16671407
"2947","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,35.394562785,-84.012209083,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",16671409
"2948","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,35.856065787,-82.842357864,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Spring Creek Mountain","public",16671410
"2949","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","3.75","cm",NA,35.365809232,-83.957664678,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",16671411
"2950","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","0.5","cm",NA,36.250101,-77.38796419,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Scotland Neck","public",16671412
"2951","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,34.681304285,-76.632319284,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cape Lookout NS - Shackleford Island","public",16671413
